Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,750.0,17.0,0.46,17.0,0.0,0.0,8.0,0.22,0
2010,1832.0,41.0,1.1,76.0,-115.0,-0.0,12.0,0.32,141
2011,2750.0,57.0,1.54,109.0,-47.0,-0.0,22.0,0.59,38
2012,3122.0,65.0,1.76,132.0,-68.0,-0.0,38.0,1.03,14
2013,3371.0,67.0,1.86,133.0,-58.0,-0.0,9.0,0.25,3
2014,3569.0,50.0,1.38,111.0,-15.0,-0.0,-21.0,-0.58,-25
2015,3523.0,69.0,1.97,150.0,-72.0,-0.0,91.0,2.6,37
2016,3570.0,72.0,2.2,168.0,35.0,0.21,-3.0,-0.09,4
2017,4033.0,133.0,4.02,157.0,266.0,1.69,57.0,1.73,84
2018,3682.0,200.0,6.04,206.0,272.0,1.32,23.0,0.7,50
2019,3666.0,105.0,3.15,267.0,112.0,0.42,170.0,5.15,-47
