Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,413.0,47.0,1.88,41.0,558.0,13.61,113.0,4.52,0
2011,469.0,52.0,1.86,73.0,653.0,8.95,-24.0,-0.86,10
2012,556.0,75.0,2.68,98.0,478.0,4.88,-40.0,-1.43,44
2013,557.0,64.0,2.2,117.0,722.0,6.17,300.0,10.34,-14
2014,632.0,103.0,3.33,176.0,997.0,5.66,95.0,3.06,60
2015,806.0,141.0,3.72,217.0,425.0,1.96,191.0,5.03,36
2016,881.0,185.0,4.63,280.0,842.0,3.01,299.0,7.48,31
2017,1017.0,141.0,2.82,287.0,2167.0,7.55,227.0,4.54,-23
2018,1164.0,369.0,6.69,393.0,2354.0,5.99,440.0,8.0,161
2019,1222.0,382.0,7.33,514.0,1258.0,2.45,555.0,10.67,3
