Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,-2.0,-0.1,-1.0,0.0,0.0,-2.0,-0.11,0
2011,22.0,-2.0,-0.1,1.0,13.0,13.0,-4.0,-0.19,0
2012,30.0,0.0,0.0,4.0,13.0,3.25,0.0,0.0,100
2013,44.0,4.0,0.0,9.0,12.0,1.33,1.0,0.0,39900
2014,55.0,4.0,0.1,10.0,29.0,2.9,-16.0,-0.42,0
2015,37.0,-1.0,-0.04,5.0,21.0,4.2,7.0,0.19,-124
2016,23.0,-7.0,-0.18,-2.0,1.0,0.0,-8.0,-0.21,-607
2017,39.0,-4.0,-0.08,2.0,2.0,1.0,-7.0,-0.13,42
2018,45.0,-6.0,-0.1,3.0,5.0,1.67,-1.0,-0.02,-50
2019,84.0,-7.0,-0.12,5.0,35.0,7.0,2.0,0.04,-16
