Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,69.0,7.0,0.53,11.0,-4.0,-0.0,-8.0,-0.62,0
2012,93.0,6.0,0.47,11.0,1.0,0.09,11.0,0.85,-14
2013,87.0,-12.0,-0.92,-10.0,3.0,0.0,-4.0,-0.31,-299
2014,64.0,-25.0,-1.93,-21.0,4.0,0.0,-4.0,-0.31,-108
2015,75.0,0.0,0.0,5.0,10.0,2.0,-3.0,-0.2,100
2016,87.0,2.0,0.12,2.0,10.0,5.0,0.0,0.0,19900
2017,79.0,-4.0,-0.2,-3.0,-7.0,-0.0,-2.0,-0.1,-299
2018,94.0,-15.0,-0.6,-15.0,3.0,0.0,-5.0,-0.2,-275
2019,105.0,-1.0,-0.03,0.0,15.0,0.0,-15.0,-0.54,93
2020,112.0,1.0,0.04,2.0,29.0,14.5,-11.0,-0.34,201
