Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,3904.0,471.0,1.54,1320.0,0.0,0.0,0.0,0.0,0
2009,12973.0,856.0,2.84,3718.0,14049.0,3.78,283.0,0.94,81
2010,13339.0,718.0,2.41,3397.0,13746.0,4.05,1413.0,4.77,-16
2011,16105.0,869.0,2.19,3414.0,17135.0,5.02,1774.0,4.51,21
2012,15255.0,771.0,2.49,3461.0,18975.0,5.48,-341.0,-1.11,-11
2013,14892.0,392.0,1.78,3652.0,20432.0,5.59,28.0,0.13,-49
2014,15049.0,299.0,1.77,2702.0,21694.0,8.03,-205.0,-1.22,-23
2015,15026.0,578.0,2.24,4166.0,21842.0,5.24,776.0,3.01,93
2016,10700.0,-6177.0,2.45,3926.0,22353.0,5.69,563.0,-0.22,-1168
2017,10928.0,-1724.0,2.09,4026.0,18957.0,4.71,1609.0,-1.94,72
2018,11261.0,1348.0,3.9,3742.0,19137.0,5.11,-840.0,-2.43,178
2019,13918.0,1232.0,2.27,3053.0,20371.0,6.67,-151.0,-0.28,-8
2020,13744.0,986.0,1.81,2529.0,21800.0,8.62,-591.0,-1.09,-19
