Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,45.0,2.0,0.26,4.0,-6.0,-0.0,-2.0,-0.25,0
2012,41.0,-2.0,-0.26,4.0,-5.0,-0.0,-2.0,-0.25,-133
2013,37.0,-4.0,-0.52,-2.0,-3.0,-0.0,-4.0,-0.5,-203
2014,34.0,-4.0,-0.52,-4.0,-1.0,-0.0,-8.0,-1.0,0
2015,33.0,-4.0,-1.0,-2.0,-2.0,-0.0,-1.0,-0.25,0
2016,33.0,-4.0,-1.0,-2.0,-1.0,-0.0,-4.0,-1.0,0
2017,32.0,-4.0,-1.0,-4.0,-1.0,-0.0,-5.0,-1.25,0
2018,31.0,-4.0,-1.0,-2.0,-1.0,-0.0,-2.0,-0.5,0
2019,30.0,-2.0,-2.0,-2.0,-1.0,-0.0,0.0,0.0,66
2020,29.0,-2.0,-0.5,-2.0,0.0,0.0,-2.0,-0.5,-1
