Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,291.0,26.0,1.18,44.0,-188.0,-0.0,26.0,1.18,0
2012,322.0,29.0,1.32,50.0,-141.0,-0.0,5.0,0.23,11
2013,239.0,9.0,0.4,26.0,-148.0,-0.0,20.0,0.91,-66
2014,250.0,13.0,0.59,26.0,-196.0,-0.0,26.0,1.18,39
2015,257.0,4.0,0.17,14.0,-228.0,-0.0,33.0,1.43,-64
2016,232.0,9.0,0.39,25.0,-227.0,-0.0,2.0,0.09,99
2017,228.0,13.0,0.56,27.0,-198.0,-0.0,-15.0,-0.65,39
2018,268.0,19.0,0.83,38.0,-256.0,-0.0,60.0,2.61,42
2019,312.0,46.0,1.9,51.0,-322.0,-0.0,20.0,0.83,134
2020,379.0,28.0,1.19,39.0,-279.0,-0.0,26.0,1.13,-38
