Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1925.0,133.0,6.05,260.0,-10.0,-0.0,33.0,1.5,0
2011,1976.0,-125.0,-5.68,-129.0,273.0,0.0,-260.0,-11.82,-193
2012,2384.0,53.0,2.41,154.0,133.0,0.86,158.0,7.18,142
2013,2681.0,130.0,5.92,267.0,-46.0,-0.0,200.0,9.09,145
2014,2772.0,247.0,11.22,444.0,-145.0,-0.0,135.0,6.14,89
2015,2801.0,214.0,9.73,409.0,-186.0,-0.0,143.0,6.5,-13
2016,2814.0,186.0,8.45,376.0,-234.0,-0.0,99.0,4.5,-13
2017,3340.0,278.0,12.64,524.0,-419.0,-0.0,244.0,11.09,49
2018,3234.0,60.0,2.73,139.0,-121.0,-0.0,-175.0,-7.95,-78
2019,3439.0,54.0,2.58,202.0,-40.0,-0.0,-41.0,-1.95,-10
2020,3519.0,33.0,1.58,184.0,102.0,0.55,-73.0,-3.48,-38
