Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,118.0,5.0,0.19,14.0,-21.0,-0.0,11.0,0.41,0
2012,130.0,7.0,0.28,17.0,-13.0,-0.0,13.0,0.5,39
2013,139.0,15.0,0.59,15.0,-37.0,-0.0,12.0,0.46,113
2014,143.0,6.0,0.22,12.0,-33.0,-0.0,2.0,0.07,-60
2015,143.0,2.0,0.06,9.0,-37.0,-0.0,5.0,0.19,-66
2016,180.0,8.0,0.24,27.0,15.0,0.56,13.0,0.42,298
2017,187.0,3.0,0.09,17.0,180.0,10.59,3.0,0.09,-62
2018,132.0,-2.0,-0.06,25.0,175.0,7.0,5.0,0.14,-166
2019,274.0,-1.0,-0.01,32.0,182.0,5.69,9.0,0.24,49
2020,273.0,-6.0,-0.15,27.0,182.0,6.74,9.0,0.24,-506
