Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,3975.0,322.0,1.7,640.0,0.0,0.0,308.0,1.64,0
2009,5343.0,355.0,1.9,824.0,923.0,1.12,651.0,3.52,10
2010,6108.0,698.0,3.69,1146.0,496.0,0.43,678.0,3.61,96
2011,7367.0,893.0,4.73,1414.0,981.0,0.69,696.0,3.7,27
2012,6625.0,810.0,4.4,1280.0,1999.0,1.56,830.0,4.54,-9
2013,7153.0,1002.0,5.77,1443.0,2025.0,1.4,862.0,4.98,23
2014,7750.0,773.0,4.58,1527.0,2349.0,1.54,800.0,4.76,-22
2015,6954.0,868.0,5.48,1253.0,2392.0,1.91,810.0,5.13,12
2016,6041.0,508.0,3.24,1060.0,3271.0,3.09,610.0,3.91,-41
2017,6819.0,810.0,5.14,1293.0,2814.0,2.18,582.0,3.71,59
2018,6990.0,568.0,3.74,1129.0,2767.0,2.45,624.0,4.13,-29
2019,7134.0,677.0,4.62,1257.0,2672.0,2.13,763.0,5.23,19
2020,7065.0,748.0,5.12,1329.0,2955.0,2.22,812.0,5.6,10
