Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,43232.0,5979.0,3.83,9679.0,3729.0,0.39,4726.0,3.03,0
2010,57838.0,6338.0,3.98,10659.0,18528.0,1.74,5276.0,3.32,6
2011,66504.0,6462.0,4.11,12370.0,22348.0,1.81,5689.0,3.61,1
2012,65492.0,6214.0,3.99,11801.0,21740.0,1.84,5860.0,3.76,-3
2013,66415.0,6787.0,4.4,12368.0,19961.0,1.61,7002.0,4.54,9
2014,66683.0,6558.0,4.35,12206.0,20171.0,1.65,7762.0,5.14,-3
2015,63056.0,5501.0,3.75,9944.0,21275.0,2.14,8192.0,5.58,-16
2016,62799.0,6379.0,4.43,12153.0,20820.0,1.71,7732.0,5.37,15
2017,63525.0,4908.0,3.44,12878.0,19771.0,1.54,7205.0,5.06,-23
2018,64661.0,12559.0,8.79,12807.0,23328.0,1.82,6267.0,4.4,155
2019,67161.0,7353.0,5.21,12879.0,26330.0,2.04,5587.0,3.97,-41
2020,68158.0,7282.0,5.16,12843.0,29996.0,2.34,5144.0,3.68,0
