Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,912.0,-37.0,0.54,36.0,0.0,0.0,56.0,-0.81,0
2010,2410.0,167.0,3.19,387.0,816.0,2.11,52.0,1.0,551
2011,2103.0,322.0,5.95,649.0,1105.0,1.7,-264.0,-4.89,92
2012,1517.0,447.0,8.11,349.0,1056.0,3.03,473.0,8.6,38
2013,1627.0,419.0,7.6,317.0,374.0,1.18,523.0,9.51,-6
2014,1818.0,178.0,4.94,439.0,94.0,0.21,243.0,6.75,-57
2015,1098.0,27.0,0.55,186.0,91.0,0.49,146.0,3.04,-84
2016,1387.0,-44.0,0.54,49.0,-22.0,-0.0,120.0,-1.54,-262
2017,1340.0,-83.0,0.55,34.0,-48.0,-0.0,64.0,-0.43,-88
2018,2174.0,-19.0,0.48,127.0,312.0,2.46,21.0,-0.55,77
2019,3731.0,-229.0,-3.86,-93.0,239.0,0.0,88.0,1.49,-1105
2020,4039.0,-620.0,-10.49,-528.0,240.0,0.0,75.0,1.27,-170
