Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,310586.0,19658.0,4.07,47242.0,-1257.0,-0.0,5947.0,1.23,0
2010,383221.0,31398.0,6.44,67978.0,7189.0,0.11,21542.0,4.41,59
2011,486429.0,42206.0,8.67,89087.0,4369.0,0.05,24370.0,5.0,34
2012,480681.0,47681.0,10.3,94941.0,1999.0,0.02,21899.0,4.73,12
2013,438255.0,33448.0,7.58,74902.0,18055.0,0.24,11245.0,2.54,-29
2014,411939.0,33615.0,7.85,69213.0,24505.0,0.35,12164.0,2.84,0
2015,249248.0,16551.0,3.94,40325.0,34982.0,0.87,3854.0,0.92,-50
2016,208114.0,8375.0,2.0,30730.0,39105.0,1.27,5919.0,1.42,-49
2017,244363.0,19848.0,4.67,39168.0,39159.0,1.0,14664.0,3.45,136
2018,290212.0,21421.0,5.0,50464.0,34754.0,0.69,16440.0,3.85,7
2019,261024.0,14774.0,3.45,39884.0,43831.0,1.1,5355.0,1.25,-31
