Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,36.0,2.0,0.08,3.0,0.0,0.0,6.0,0.27,0
2011,70.0,-20.0,0.06,-10.0,-74.0,-0.0,-10.0,0.05,-1095
2012,95.0,-11.0,0.06,-8.0,-71.0,-0.0,2.0,-0.01,44
2013,117.0,-10.0,0.05,-6.0,-61.0,-0.0,8.0,-0.05,9
2014,131.0,-7.0,0.03,-1.0,-68.0,-0.0,4.0,-0.03,29
2015,298.0,-41.0,0.06,13.0,-110.0,-0.0,49.0,-0.1,-486
2016,386.0,59.0,0.91,94.0,-128.0,-0.0,108.0,1.69,243
2017,418.0,-10.0,0.56,67.0,276.0,4.12,66.0,-3.67,-116
2018,383.0,-25.0,0.47,59.0,182.0,3.08,94.0,-1.74,-150
2019,316.0,-18.0,-0.23,43.0,114.0,2.65,71.0,1.0,27
2020,294.0,-29.0,-0.38,32.0,109.0,3.41,62.0,0.86,-61
