Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,357.0,8.0,0.54,11.0,0.0,0.0,12.0,0.8,0
2011,728.0,15.0,0.95,38.0,68.0,1.79,29.0,1.81,87
2012,952.0,2.0,0.13,22.0,279.0,12.68,7.0,0.41,-86
2013,1465.0,14.0,0.64,69.0,264.0,3.83,23.0,1.05,596
2014,1513.0,25.0,1.13,74.0,231.0,3.12,39.0,1.77,78
2015,1570.0,18.0,0.82,72.0,206.0,2.86,35.0,1.59,-28
2016,1567.0,25.0,1.14,84.0,172.0,2.05,49.0,2.23,38
2017,1588.0,43.0,1.95,101.0,130.0,1.29,39.0,1.77,71
2018,3711.0,54.0,2.43,102.0,334.0,3.27,63.0,2.86,25
2019,4310.0,50.0,2.25,119.0,328.0,2.76,67.0,3.05,-7
