Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,189.0,15.0,0.83,0.0,0.0,0.0,0.0,0.0,0
2011,742.0,53.0,2.94,112.0,-111.0,-0.0,51.0,2.83,253
2012,829.0,52.0,2.9,114.0,-154.0,-0.0,48.0,2.67,-1
2013,866.0,63.0,3.51,130.0,-97.0,-0.0,52.0,2.89,21
2014,918.0,70.0,3.89,142.0,-90.0,-0.0,69.0,3.83,11
2015,974.0,68.0,3.78,148.0,-132.0,-0.0,58.0,3.22,-2
2016,990.0,73.0,4.05,152.0,-152.0,-0.0,75.0,4.17,7
2017,1082.0,77.0,4.27,160.0,-148.0,-0.0,56.0,3.11,5
2018,1137.0,102.0,5.66,157.0,-131.0,-0.0,67.0,3.72,32
2019,1184.0,93.0,5.15,161.0,-242.0,-0.0,105.0,5.83,-8
2020,1191.0,80.0,4.35,150.0,-211.0,-0.0,88.0,4.63,-13
