Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,16228.0,2403.0,5.3,4203.0,30975.0,7.37,5754.0,12.67,0
2010,15176.0,3397.0,6.57,5120.0,32047.0,6.26,4812.0,9.31,41
2011,14326.0,3071.0,5.86,5209.0,29615.0,5.69,6033.0,11.51,-9
2012,15512.0,2994.0,5.69,5198.0,32360.0,6.23,6809.0,12.94,-2
2013,16012.0,4212.0,7.97,6834.0,37773.0,5.53,5555.0,10.52,40
2014,15375.0,4207.0,7.95,6602.0,48898.0,7.41,5585.0,10.56,0
2015,15225.0,4143.0,8.06,6595.0,50467.0,7.65,5525.0,10.75,-1
2016,15162.0,3985.0,8.07,6446.0,47827.0,7.42,3635.0,7.36,-3
2017,16329.0,5388.0,11.2,6607.0,53839.0,8.15,5699.0,11.85,35
2018,23338.0,5346.0,11.35,13763.0,51811.0,3.76,7840.0,16.68,0
2019,24387.0,5418.0,12.07,14355.0,55202.0,3.85,7363.0,16.44,1
