Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,914.0,-143.0,-0.44,-156.0,0.0,0.0,0.0,0.0,0
2010,4307.0,245.0,0.2,147.0,479.0,3.26,691.0,0.59,271
2011,3636.0,70.0,0.38,44.0,-174.0,-0.0,5.0,0.03,-71
2012,4352.0,954.0,2.87,302.0,-88.0,-0.0,-322.0,-0.97,1262
2013,6257.0,462.0,1.47,719.0,1316.0,1.83,-1285.0,-4.15,-51
2014,8024.0,533.0,1.51,881.0,1983.0,2.25,-758.0,-2.18,15
2015,10822.0,748.0,2.04,1181.0,566.0,0.48,701.0,1.93,40
2016,12155.0,884.0,2.47,1419.0,192.0,0.14,539.0,1.52,18
2017,14090.0,1037.0,2.66,1660.0,-1007.0,-0.0,284.0,0.73,17
2018,16066.0,1460.0,4.06,2127.0,-1473.0,-0.0,700.0,1.96,40
2019,17591.0,1616.0,4.26,2207.0,-1494.0,-0.0,812.0,2.15,10
2020,18464.0,1892.0,5.04,2518.0,-1522.0,-0.0,864.0,2.34,17
