Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,136.0,21.0,4.2,44.0,0.0,0.0,9.0,1.8,0
2011,465.0,63.0,8.99,106.0,2820.0,26.6,65.0,9.29,199
2012,1000.0,-32.0,5.34,207.0,2612.0,12.62,287.0,-47.83,-150
2013,1024.0,176.0,9.77,312.0,2593.0,8.31,350.0,19.44,650
2014,1262.0,11.0,5.5,289.0,2478.0,8.57,130.0,65.0,-93
2015,1167.0,-546.0,3.81,-354.0,2371.0,0.0,71.0,-0.5,-5059
2016,0.0,-609.0,4.95,-614.0,2253.0,0.0,119.0,-0.97,-11
2017,0.0,-379.0,3.21,-306.0,0.0,0.0,61.0,-0.52,37
2018,-264.0,-377.0,3.2,-339.0,-120.0,-0.0,80.0,-0.68,0
2019,1111.0,60.0,3.0,223.0,3050.0,13.68,93.0,4.65,115
