Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,77.0,8.0,0.8,8.0,0.0,0.0,4.0,0.4,0
2011,172.0,23.0,2.09,43.0,-22.0,-0.0,20.0,1.82,187
2012,181.0,28.0,2.8,42.0,-18.0,-0.0,25.0,2.5,21
2013,199.0,31.0,3.1,52.0,-21.0,-0.0,23.0,2.3,10
2014,204.0,31.0,2.83,52.0,-33.0,-0.0,33.0,3.0,0
2015,181.0,16.0,1.44,27.0,-34.0,-0.0,25.0,2.27,-48
2016,265.0,3.0,0.23,27.0,149.0,5.52,-1.0,-0.08,-81
2017,276.0,-17.0,-1.31,9.0,140.0,15.56,21.0,1.62,-664
2018,278.0,16.0,1.21,36.0,125.0,3.47,19.0,1.46,194
2019,342.0,19.0,1.44,41.0,100.0,2.44,38.0,2.92,18
