Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,327.0,4.0,0.06,10.0,0.0,0.0,0.0,0.0,0
2011,1829.0,-8.0,0.18,125.0,470.0,3.76,-48.0,1.09,-299
2012,1860.0,16.0,0.26,144.0,489.0,3.4,22.0,0.37,300
2013,1869.0,4.0,0.17,141.0,510.0,3.62,25.0,1.14,-75
2014,1990.0,-1.0,1.0,153.0,706.0,4.61,18.0,-18.0,-124
2015,1483.0,32.0,0.79,118.0,790.0,6.69,-14.0,-0.36,3332
2016,1476.0,28.0,0.72,135.0,837.0,6.2,21.0,0.55,-12
2017,4.0,15.0,1.25,119.0,932.0,7.83,17.0,1.42,-46
2018,0.0,124.0,2.57,157.0,1052.0,6.7,19.0,0.4,726
2019,2207.0,36.0,0.85,205.0,1031.0,5.03,68.0,1.62,-70
2020,2262.0,40.0,0.93,206.0,1156.0,5.61,59.0,1.37,11
