Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3509.0,856.0,7.08,968.0,85.0,0.09,1185.0,9.79,0
2011,3781.0,46.0,0.37,171.0,164.0,0.96,1188.0,9.74,-94
2012,3833.0,547.0,4.49,697.0,300.0,0.43,1119.0,9.17,1065
2013,4106.0,725.0,6.41,895.0,93.0,0.1,1095.0,9.69,32
2014,4374.0,802.0,7.7,967.0,257.0,0.27,860.0,8.27,10
2015,4180.0,639.0,6.51,766.0,13.0,0.02,790.0,8.06,-20
2016,4074.0,511.0,5.67,610.0,15.0,0.02,405.0,4.5,-20
2017,4400.0,-370.0,-4.4,-244.0,528.0,0.0,260.0,3.1,-172
2018,5051.0,43.0,0.5,219.0,220.0,1.0,11.0,0.13,111
2019,5084.0,78.0,0.92,219.0,350.0,1.6,41.0,0.49,79
