Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,342.0,-50.0,-1.11,-25.0,-38.0,-0.0,8.0,0.18,0
2012,328.0,-27.0,-0.58,-2.0,-46.0,-0.0,16.0,0.33,45
2013,381.0,-16.0,-0.32,11.0,-82.0,-0.0,34.0,0.69,40
2014,399.0,-18.0,-0.36,8.0,-110.0,-0.0,27.0,0.54,-12
2015,406.0,-24.0,-0.48,4.0,-72.0,-0.0,-10.0,-0.2,-33
2016,457.0,-25.0,-0.52,-12.0,-77.0,-0.0,16.0,0.33,-4
2017,508.0,-80.0,-1.6,-68.0,-9.0,-0.0,-69.0,-1.38,-220
2018,439.0,-17.0,-0.32,-9.0,-19.0,-0.0,-4.0,-0.08,78
2019,423.0,-16.0,-0.29,-4.0,-16.0,-0.0,-7.0,-0.13,5
2020,435.0,-13.0,-0.23,1.0,-16.0,-0.0,-1.0,-0.02,18
