Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1247.0,103.0,2.1,158.0,-148.0,-0.0,55.0,1.12,0
2011,1407.0,121.0,1.25,184.0,-129.0,-0.0,62.0,0.64,17
2012,1639.0,80.0,0.85,138.0,1078.0,7.81,79.0,0.84,-33
2013,2688.0,100.0,1.04,246.0,935.0,3.8,163.0,1.7,24
2014,2759.0,132.0,1.35,280.0,677.0,2.42,286.0,2.92,31
2015,2690.0,122.0,1.25,251.0,614.0,2.45,169.0,1.72,-7
2016,2492.0,87.0,0.92,205.0,451.0,2.2,243.0,2.56,-28
2017,2348.0,-2.0,0.0,57.0,301.0,5.28,173.0,0.0,-102
2018,2237.0,198.0,2.11,282.0,427.0,1.51,77.0,0.83,10049
2019,2272.0,127.0,1.49,206.0,617.0,3.0,190.0,2.24,-35
2020,2188.0,99.0,1.16,171.0,753.0,4.4,250.0,3.09,-22
