Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,229.0,31.0,0.66,31.0,0.0,0.0,48.0,1.02,0
2010,491.0,72.0,1.57,103.0,-365.0,-0.0,95.0,2.07,132
2011,490.0,35.0,0.8,73.0,-282.0,-0.0,77.0,1.75,-51
2012,561.0,62.0,1.45,112.0,-161.0,-0.0,-12.0,-0.28,77
2013,578.0,48.0,1.12,92.0,-124.0,-0.0,104.0,2.42,-22
2014,618.0,37.0,0.87,79.0,-203.0,-0.0,121.0,2.81,-22
2015,643.0,27.0,0.64,73.0,-124.0,-0.0,90.0,2.14,-27
2016,696.0,60.0,1.44,105.0,-179.0,-0.0,110.0,2.62,122
2017,768.0,46.0,1.07,134.0,-344.0,-0.0,173.0,4.02,-23
2018,867.0,82.0,1.86,157.0,-201.0,-0.0,138.0,3.14,78
2019,836.0,18.0,0.4,124.0,-303.0,-0.0,143.0,3.25,-78
2020,862.0,15.0,0.33,123.0,-323.0,-0.0,170.0,3.86,-16
