Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,42.0,7.0,0.35,7.0,0.0,0.0,-33.0,-1.65,0
2011,111.0,23.0,1.1,41.0,147.0,3.59,-59.0,-2.81,228
2012,147.0,33.0,1.42,66.0,133.0,2.02,11.0,0.48,43
2013,167.0,45.0,1.8,80.0,110.0,1.38,253.0,10.12,36
2014,195.0,52.0,2.0,97.0,271.0,2.79,53.0,2.04,15
2015,259.0,82.0,2.57,144.0,130.0,0.9,92.0,2.88,57
2016,284.0,96.0,2.92,167.0,276.0,1.65,109.0,3.3,17
2017,310.0,98.0,2.87,194.0,610.0,3.14,154.0,4.53,2
2018,337.0,150.0,4.38,213.0,241.0,1.13,160.0,4.71,53
2019,348.0,141.0,4.12,206.0,490.0,2.38,128.0,3.76,-6
