Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,2879.0,216.0,2.34,324.0,0.0,0.0,0.0,0.0,0
2009,1770.0,629.0,6.89,-62.0,290.0,0.0,169.0,1.86,191
2010,1891.0,804.0,8.71,-122.0,1154.0,0.0,-201.0,-2.18,27
2011,2084.0,-130.0,7.65,-172.0,-689.0,-0.0,-424.0,24.94,-116
2012,2226.0,124.0,1.33,215.0,-544.0,-0.0,162.0,1.76,195
2013,2496.0,489.0,5.3,268.0,-507.0,-0.0,105.0,1.14,294
2014,2654.0,185.0,1.98,354.0,-583.0,-0.0,126.0,1.37,-62
2015,2483.0,350.0,3.87,469.0,-170.0,-0.0,143.0,1.59,89
2016,2404.0,186.0,2.08,376.0,-246.0,-0.0,128.0,1.44,-46
2017,2583.0,111.0,2.35,423.0,-226.0,-0.0,133.0,2.83,-40
2018,2743.0,333.0,3.77,505.0,-445.0,-0.0,276.0,3.14,199
2019,2844.0,325.0,3.68,524.0,-526.0,-0.0,266.0,3.02,-2
2020,2812.0,339.0,3.84,543.0,-453.0,-0.0,284.0,3.23,4
