Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1625.0,78.0,1.86,193.0,162.0,0.84,138.0,3.29,0
2011,1795.0,104.0,2.47,225.0,183.0,0.81,138.0,3.29,32
2012,1932.0,114.0,2.77,248.0,69.0,0.28,140.0,3.41,9
2013,2087.0,125.0,2.98,263.0,-6.0,-0.0,100.0,2.38,9
2014,2391.0,173.0,4.12,340.0,-201.0,-0.0,199.0,4.74,38
2015,2705.0,221.0,5.15,418.0,-404.0,-0.0,233.0,5.42,27
2016,3289.0,289.0,6.72,538.0,-57.0,-0.0,264.0,6.14,30
2017,3503.0,320.0,7.44,597.0,46.0,0.08,253.0,5.88,10
2018,3679.0,348.0,8.48,538.0,228.0,0.42,309.0,7.54,8
2019,3671.0,329.0,4.0,544.0,-105.0,-0.0,441.0,5.38,-5
2020,3543.0,298.0,5.16,504.0,25.0,0.05,468.0,12.0,-9
