Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0
2011,13.0,0.0,0.0,-2.0,-6.0,-0.0,0.0,0.0,-100
2012,22.0,5.0,0.26,2.0,-12.0,-0.0,0.0,0.0,49900
2013,26.0,0.0,0.0,0.0,-2.0,0.0,-12.0,-0.63,-100
2014,24.0,-12.0,-0.6,-6.0,-4.0,-0.0,-2.0,-0.1,-120100
2015,25.0,-7.0,-0.35,-5.0,-5.0,-0.0,-4.0,-0.2,41
2016,28.0,-4.0,-0.2,-4.0,-7.0,-0.0,-3.0,-0.15,42
2017,25.0,-2.0,-0.1,-2.0,-4.0,-0.0,-8.0,-0.38,49
2018,26.0,-2.0,-0.1,-2.0,-4.0,-0.0,-8.0,-0.38,0
2019,30.0,4.0,4.0,4.0,-12.0,-0.0,-4.0,-4.0,301
2020,31.0,4.0,2.06,4.0,-12.0,-0.0,-4.0,-0.14,0
