Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,-2.0,-2.0,3.0,0.0,0.0,1.0,1.0,0
2011,32.0,11.0,11.0,15.0,136.0,9.07,7.0,7.0,652
2012,25.0,4.0,4.0,10.0,132.0,13.2,10.0,10.0,-63
2013,29.0,5.0,5.0,19.0,184.0,9.68,13.0,13.0,24
2014,31.0,2.0,2.0,11.0,182.0,16.55,10.0,10.0,-60
2015,35.0,4.0,4.0,13.0,234.0,18.0,12.0,12.0,99
2016,38.0,4.0,4.0,15.0,222.0,14.8,14.0,14.0,0
2017,39.0,5.0,5.0,16.0,243.0,15.19,14.0,14.0,24
2018,42.0,5.0,5.0,18.0,248.0,13.78,19.0,19.0,0
2019,46.0,4.0,4.0,19.0,292.0,15.37,17.0,17.0,-20
