Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,106.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0
2012,245.0,10.0,0.53,21.0,-60.0,-0.0,15.0,0.79,397
2013,249.0,5.0,0.34,13.0,-49.0,-0.0,11.0,0.73,-50
2014,264.0,6.0,0.4,16.0,-59.0,-0.0,20.0,1.33,19
2015,294.0,11.0,0.58,20.0,-105.0,-0.0,18.0,0.95,83
2016,277.0,8.0,0.37,15.0,-122.0,-0.0,18.0,0.82,-27
2017,276.0,-15.0,-0.67,9.0,-131.0,-0.0,14.0,0.64,-287
2018,302.0,-9.0,-0.42,1.0,-133.0,-0.0,5.0,0.23,39
2019,331.0,8.0,0.16,18.0,-127.0,-0.0,12.0,0.26,188
2020,309.0,-14.0,-1.4,4.0,-123.0,-0.0,11.0,1.1,-274
