Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1200.0,49.0,0.46,137.0,0.0,0.0,16.0,0.15,0
2010,2458.0,-63.0,-0.8,383.0,1924.0,5.02,131.0,1.68,-228
2011,2740.0,240.0,2.24,719.0,1804.0,2.51,287.0,2.68,481
2012,2688.0,208.0,2.02,654.0,2470.0,3.78,40.0,0.39,-13
2013,2776.0,-581.0,-7.44,-93.0,794.0,0.0,256.0,3.28,-379
2014,2589.0,-182.0,-2.33,531.0,1079.0,2.03,36.0,0.46,68
2015,2836.0,-2.0,-0.03,738.0,1523.0,2.06,215.0,2.39,98
2016,3032.0,108.0,1.18,818.0,1242.0,1.52,333.0,3.66,5527
2017,3147.0,473.0,5.08,715.0,1028.0,1.44,362.0,3.89,337
2018,7867.0,92.0,0.92,900.0,2000.0,2.22,276.0,2.76,-80
2019,16104.0,42.0,0.35,1112.0,1947.0,1.75,513.0,4.38,-54
