Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4366.0,173.0,2.32,442.0,1467.0,3.32,238.0,3.17,0
2011,6217.0,422.0,5.56,773.0,1548.0,2.0,40.0,0.53,143
2012,6531.0,431.0,5.68,877.0,1172.0,1.34,428.0,5.63,2
2013,6326.0,402.0,5.22,805.0,1236.0,1.54,324.0,4.21,-6
2014,5667.0,361.0,4.94,775.0,1364.0,1.76,460.0,6.3,-10
2015,5621.0,412.0,5.81,854.0,1568.0,1.84,444.0,6.25,14
2016,5704.0,496.0,6.9,1004.0,1598.0,1.59,490.0,6.81,20
2017,5832.0,532.0,7.39,1051.0,1487.0,1.41,463.0,6.43,7
2018,5841.0,454.0,6.38,954.0,1983.0,2.08,354.0,4.99,-14
2019,6209.0,424.0,6.31,883.0,1580.0,1.79,354.0,5.28,-6
