Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,21.0,-5.0,-0.19,-2.0,-10.0,-0.0,-5.0,-0.19,0
2012,26.0,-5.0,-0.15,0.0,-4.0,0.0,-4.0,-0.13,0
2013,33.0,2.0,0.06,6.0,-1.0,-0.0,0.0,0.0,140
2014,41.0,27.0,0.77,4.0,-3.0,-0.0,6.0,0.17,1243
2015,56.0,-4.0,-0.12,4.0,-6.0,-0.0,-3.0,-0.09,-114
2016,75.0,-6.0,-0.17,-3.0,-11.0,-0.0,5.0,0.14,-50
2017,102.0,1.0,0.04,3.0,-1.0,-0.0,-10.0,-0.26,116
2018,134.0,-13.0,-1.18,2.0,-48.0,-0.0,8.0,0.73,-1387
2019,142.0,-30.0,-30.0,-20.0,-14.0,-0.0,-31.0,-31.0,-130
2020,151.0,-36.0,-36.0,-28.0,-14.0,-0.0,-16.0,-16.0,-20
