Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1661.0,128.0,0.69,404.0,0.0,0.0,66.0,0.36,0
2009,8198.0,495.0,1.28,2461.0,6914.0,2.81,603.0,1.59,286
2010,8104.0,505.0,1.31,2457.0,6655.0,2.71,676.0,1.77,2
2011,8191.0,588.0,1.55,2477.0,6855.0,2.77,863.0,2.3,16
2012,8116.0,570.0,1.53,2249.0,7003.0,3.11,640.0,1.74,-3
2013,8415.0,587.0,1.61,2164.0,6804.0,3.14,691.0,1.91,2
2014,8802.0,546.0,1.52,2218.0,6985.0,3.15,702.0,1.97,-6
2015,9114.0,749.0,2.13,2608.0,7500.0,2.88,757.0,2.16,37
2016,9386.0,611.0,1.76,2607.0,7591.0,2.91,931.0,2.71,-18
2017,10040.0,1277.0,3.76,2785.0,8103.0,2.91,927.0,2.74,108
2018,10038.0,1035.0,3.15,2810.0,8266.0,2.94,1202.0,3.68,-18
2019,10297.0,1072.0,3.31,2913.0,8640.0,2.97,1167.0,3.62,3
