Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,196.0,11.0,0.51,-43.0,-125.0,-0.0,59.0,2.68,0
2012,242.0,-14.0,0.59,-13.0,-155.0,-0.0,97.0,-4.22,-208
2013,310.0,43.0,0.72,57.0,-189.0,-0.0,140.0,2.41,438
2014,389.0,83.0,1.17,131.0,-266.0,-0.0,194.0,2.77,90
2015,439.0,116.0,1.54,183.0,-215.0,-0.0,184.0,2.49,39
2016,471.0,138.0,1.72,215.0,-181.0,-0.0,147.0,1.84,18
2017,481.0,161.0,2.17,218.0,39.0,0.18,177.0,2.42,16
2018,498.0,147.0,2.43,215.0,-96.0,-0.0,202.0,3.37,-8
2019,597.0,261.0,2.75,290.0,149.0,0.51,233.0,2.48,77
2020,721.0,230.0,2.94,261.0,239.0,0.92,223.0,3.28,-11
