Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,14.0,2.0,0.06,2.0,0.0,0.0,-2.0,-0.07,0
2011,22.0,1.0,0.03,2.0,-49.0,-0.0,-2.0,-0.07,-50
2012,60.0,12.0,0.38,13.0,-39.0,-0.0,8.0,0.26,1088
2013,66.0,14.0,0.44,23.0,-60.0,-0.0,18.0,0.56,16
2014,62.0,6.0,0.18,14.0,-58.0,-0.0,11.0,0.33,-57
2015,81.0,8.0,0.24,16.0,-71.0,-0.0,10.0,0.3,33
2016,103.0,10.0,0.3,20.0,-46.0,-0.0,2.0,0.06,24
2017,139.0,27.0,0.7,26.0,-74.0,-0.0,13.0,0.33,169
2018,385.0,14.0,0.29,45.0,-90.0,-0.0,20.0,0.44,-48
2019,268.0,20.0,0.4,62.0,-296.0,-0.0,47.0,0.96,42
