Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1181.0,58.0,1.25,99.0,-217.0,-0.0,47.0,1.02,0
2010,1761.0,-61.0,1.44,-28.0,-136.0,-0.0,14.0,-0.33,-205
2011,2007.0,65.0,1.57,153.0,-109.0,-0.0,75.0,1.83,206
2012,2081.0,59.0,1.47,129.0,-99.0,-0.0,90.0,2.25,-9
2013,2265.0,-45.0,0.85,22.0,-7.0,-0.0,-10.0,0.19,-176
2014,2272.0,35.0,1.19,135.0,-9.0,-0.0,29.0,1.0,177
2015,2370.0,68.0,1.74,175.0,-19.0,-0.0,39.0,1.0,94
2016,2512.0,66.0,1.68,161.0,-10.0,-0.0,-2.0,-0.05,-2
2017,2988.0,76.0,2.38,170.0,-76.0,-0.0,89.0,2.78,15
2018,3317.0,54.0,1.79,176.0,80.0,0.45,-6.0,-0.2,-28
2019,5564.0,-133.0,-142.67,-2.0,181.0,0.0,-27.0,-27.0,-346
