Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,556.0,6.0,0.18,15.0,0.0,0.0,-5.0,-0.15,0
2011,1216.0,-36.0,0.27,-16.0,-48.0,-0.0,22.0,-0.17,-699
2012,1329.0,12.0,0.39,43.0,-37.0,-0.0,21.0,0.7,133
2013,1355.0,26.0,0.72,64.0,-50.0,-0.0,22.0,0.63,116
2014,1409.0,27.0,0.6,61.0,8.0,0.13,26.0,0.59,3
2015,1578.0,54.0,1.3,111.0,-45.0,-0.0,78.0,1.9,99
2016,1632.0,62.0,1.71,129.0,-30.0,-0.0,70.0,1.94,14
2017,1786.0,53.0,1.46,139.0,24.0,0.17,80.0,2.22,-14
2018,2181.0,111.0,2.98,193.0,31.0,0.16,121.0,3.27,109
2019,2613.0,113.0,3.03,210.0,175.0,0.83,113.0,3.05,1
2020,2775.0,111.0,2.99,211.0,201.0,0.95,135.0,3.75,-1
