Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,31746.0,-110.0,-0.04,2071.0,0.0,0.0,3269.0,1.42,0
2009,116283.0,2717.0,0.85,2368.0,0.0,0.0,11418.0,3.61,2570
2010,173695.0,14704.0,3.69,25617.0,68418.0,2.67,17539.0,4.44,441
2011,143042.0,20222.0,4.92,18958.0,63722.0,3.36,5491.0,1.34,37
2012,133559.0,5606.0,1.4,9273.0,69115.0,7.45,3557.0,0.89,-72
2013,146917.0,11944.0,3.01,16015.0,78120.0,4.88,8340.0,2.12,113
2014,144077.0,1230.0,0.31,756.0,119171.0,157.63,7044.0,1.8,-89
2015,149558.0,7371.0,1.81,9207.0,97678.0,10.61,9030.0,2.25,499
2016,151800.0,4600.0,1.15,5955.0,-38827.0,-0.0,12858.0,3.24,-37
2017,156776.0,7757.0,1.92,8148.0,114761.0,14.08,11047.0,2.76,68
2018,160338.0,3695.0,0.91,7559.0,-12795.0,-0.0,7237.0,1.81,-52
2019,155900.0,84.0,0.01,2419.0,-10668.0,-0.0,10007.0,2.5,-97
2020,152233.0,-3092.0,-0.78,1626.0,-46370.0,-0.0,5843.0,1.47,-3780
