Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,45173.0,13385.0,26.14,21772.0,537645.0,24.69,47401.0,92.58,0
2010,39161.0,8354.0,15.41,14794.0,584891.0,39.54,-6512.0,-12.01,-37
2011,28811.0,4442.0,8.47,8037.0,573915.0,71.41,21395.0,40.83,-46
2012,34163.0,7475.0,15.07,12944.0,551007.0,42.57,11967.0,24.13,68
2013,34206.0,8040.0,17.07,13059.0,557630.0,42.7,3899.0,8.28,7
2014,34528.0,8477.0,18.51,13694.0,484407.0,35.37,-8580.0,-18.73,5
2015,33820.0,6083.0,13.58,9769.0,449568.0,46.02,7876.0,17.58,-28
2016,30608.0,7398.0,17.33,11302.0,395958.0,35.03,4405.0,10.32,21
2017,32073.0,4286.0,10.69,12284.0,457026.0,37.2,-20353.0,-50.76,-42
2018,36616.0,10459.0,26.8,13809.0,426303.0,30.87,16150.0,41.41,144
2019,36546.0,8466.0,22.56,12287.0,448652.0,36.51,22057.0,58.82,-19
2020,36482.0,7428.0,19.92,10985.0,517242.0,47.09,11448.0,31.71,-12
