Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,2777.0,51.0,0.48,503.0,0.0,0.0,920.0,8.76,0
2010,5185.0,54.0,0.49,1659.0,6106.0,3.68,-119.0,-1.08,5
2011,5900.0,-29.0,-0.27,1823.0,8235.0,4.52,64.0,0.61,-153
2012,7357.0,290.0,2.43,2188.0,9105.0,4.16,-93.0,-0.78,1100
2013,7937.0,16.0,0.15,2196.0,10038.0,4.57,633.0,5.92,-94
2014,8485.0,245.0,2.34,2662.0,10785.0,4.05,209.0,1.99,1430
2015,8502.0,313.0,3.04,2673.0,11869.0,4.44,195.0,1.89,27
2016,8659.0,163.0,1.77,2649.0,11911.0,4.5,512.0,5.57,-47
2017,8848.0,361.0,4.35,2639.0,12209.0,4.63,521.0,6.28,121
2018,9124.0,165.0,2.07,2713.0,13168.0,4.85,-546.0,-6.91,-54
2019,9172.0,302.0,4.02,3638.0,13817.0,3.8,-80.0,-1.07,83
2020,9005.0,235.0,3.04,3511.0,5483.0,1.56,-97.0,-1.35,-22
