Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,14188.0,6.0,0.33,13.0,0.0,0.0,148.0,8.22,0
2011,72879.0,34.0,1.87,60.0,1600.0,26.67,199.0,11.06,465
2012,66686.0,11.0,0.57,29.0,2093.0,72.17,-98.0,-5.16,-67
2013,42334.0,18.0,0.93,29.0,2058.0,70.97,41.0,2.16,63
2014,33853.0,17.0,0.87,33.0,2077.0,62.94,127.0,6.68,-5
2015,34499.0,55.0,3.04,85.0,3682.0,43.32,30.0,1.67,223
2016,14526.0,52.0,2.86,80.0,4192.0,52.4,-41.0,-2.28,-5
2017,29130.0,6.0,0.33,26.0,4618.0,177.62,-2.0,-0.11,-88
2018,27229.0,53.0,2.94,114.0,5956.0,52.25,-87.0,-4.83,781
2019,32743.0,85.0,4.46,126.0,7987.0,63.39,183.0,9.63,60
2020,43953.0,100.0,5.25,151.0,8333.0,55.19,851.0,44.79,17
