Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,958.0,-43.0,-0.25,135.0,609.0,4.51,133.0,0.86,0
2011,962.0,-36.0,-0.21,114.0,617.0,5.41,32.0,0.21,16
2012,1022.0,-108.0,0.13,124.0,539.0,4.35,45.0,-0.05,-200
2013,1120.0,40.0,0.2,155.0,477.0,3.08,79.0,0.44,137
2014,1183.0,54.0,0.32,179.0,379.0,2.12,117.0,0.74,34
2015,793.0,30.0,0.35,122.0,375.0,3.07,37.0,0.45,-44
2016,799.0,62.0,0.37,132.0,288.0,2.18,84.0,0.53,106
2017,824.0,122.0,1.04,141.0,119.0,0.84,21.0,0.18,96
2018,915.0,105.0,0.64,165.0,98.0,0.59,86.0,0.54,-13
2019,966.0,62.0,0.38,155.0,270.0,1.74,8.0,0.05,-40
2020,986.0,93.0,0.57,198.0,310.0,1.57,-13.0,-0.08,49
