Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,893.0,36.0,1.0,181.0,511.0,2.82,-21.0,-0.58,0
2011,1166.0,34.0,0.95,213.0,421.0,1.98,173.0,4.81,-5
2012,1023.0,17.0,0.47,187.0,444.0,2.37,54.0,1.5,-50
2013,1119.0,38.0,1.08,230.0,658.0,2.86,140.0,4.0,123
2014,1253.0,28.0,0.78,258.0,582.0,2.26,129.0,3.58,-26
2015,2757.0,114.0,3.16,360.0,779.0,2.16,184.0,5.11,306
2016,3179.0,149.0,4.13,444.0,632.0,1.42,325.0,9.03,30
2017,3796.0,231.0,5.93,585.0,1155.0,1.97,321.0,8.23,55
2018,4018.0,402.0,10.04,604.0,1094.0,1.81,413.0,10.33,74
2019,6811.0,323.0,8.07,692.0,1467.0,2.12,444.0,11.1,-19
2020,8246.0,324.0,8.1,709.0,1754.0,2.47,466.0,11.65,0
