Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,15562.0,-394.0,-0.17,-498.0,0.0,0.0,140.0,0.06,0
2009,6947.0,-28.0,0.44,1046.0,-4062.0,-0.0,492.0,-7.57,92
2010,7617.0,650.0,0.87,1097.0,-6160.0,-0.0,638.0,0.86,2422
2011,8203.0,1152.0,0.53,1155.0,-3556.0,-0.0,668.0,0.32,77
2012,6269.0,881.0,2.96,1072.0,-1740.0,-0.0,544.0,1.84,-23
2013,6227.0,1105.0,4.05,1114.0,-764.0,-0.0,452.0,1.66,25
2014,5881.0,1300.0,5.29,-867.0,-554.0,-0.0,-785.0,-3.2,17
2015,5695.0,613.0,5.76,1133.0,2369.0,2.09,849.0,8.01,-52
2016,6038.0,562.0,5.71,1350.0,3429.0,2.54,967.0,9.87,-8
2017,6380.0,-151.0,6.57,1617.0,3266.0,2.02,1119.0,-48.65,-126
2018,7343.0,969.0,5.62,1668.0,4074.0,2.44,878.0,5.1,741
2019,15774.0,871.0,4.95,1506.0,4128.0,2.74,1582.0,9.04,-10
