Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,36.0,-27.0,-0.09,-1.0,0.0,0.0,14.0,0.05,0
2011,128.0,-120.0,-3.42,-26.0,70.0,0.0,44.0,1.26,-344
2012,142.0,16.0,0.45,35.0,18.0,0.51,40.0,1.11,113
2013,129.0,-14.0,-0.39,31.0,57.0,1.84,57.0,1.54,-187
2014,138.0,27.0,0.71,96.0,100.0,1.04,70.0,1.84,292
2015,83.0,-107.0,-2.69,46.0,85.0,1.85,68.0,1.7,-496
2016,66.0,-5.0,-0.12,21.0,31.0,1.48,18.0,0.42,95
2017,55.0,-23.0,-0.47,5.0,10.0,2.0,30.0,0.63,-360
2018,69.0,-4.0,-0.08,26.0,13.0,0.5,25.0,0.5,82
2019,72.0,-6.0,-0.08,25.0,17.0,0.68,23.0,0.44,-50
