Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,250.0,28.0,0.85,51.0,0.0,0.0,12.0,0.36,0
2010,664.0,135.0,3.29,193.0,-1867.0,-0.0,136.0,3.32,381
2011,908.0,281.0,6.54,393.0,-511.0,-0.0,137.0,3.19,108
2012,952.0,248.0,5.64,386.0,-551.0,-0.0,162.0,3.68,-11
2013,1368.0,543.0,12.06,683.0,-1083.0,-0.0,142.0,3.16,118
2014,1427.0,477.0,9.94,643.0,-1345.0,-0.0,708.0,14.75,-12
2015,1478.0,373.0,7.31,749.0,67.0,0.09,420.0,8.24,-21
2016,1606.0,388.0,7.6,593.0,-1238.0,-0.0,479.0,9.39,4
2017,1975.0,517.0,9.94,834.0,-1195.0,-0.0,643.0,12.37,33
2018,2638.0,1010.0,19.04,1291.0,-2244.0,-0.0,981.0,18.51,95
2019,3317.0,1182.0,23.15,1552.0,-6417.0,-0.0,1209.0,23.71,17
