Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,76.0,8.0,0.23,6.0,0.0,0.0,7.0,0.2,0
2011,258.0,10.0,0.26,31.0,-232.0,-0.0,38.0,1.0,24
2012,498.0,111.0,2.58,141.0,-418.0,-0.0,153.0,3.56,1008
2013,390.0,-21.0,-0.49,14.0,-325.0,-0.0,22.0,0.51,-118
2014,462.0,-21.0,-0.48,31.0,-384.0,-0.0,51.0,1.16,0
2015,656.0,91.0,1.92,114.0,-510.0,-0.0,102.0,2.17,533
2016,855.0,17.0,0.34,127.0,-86.0,-0.0,153.0,3.12,-81
2017,861.0,-18.0,-0.36,89.0,-201.0,-0.0,119.0,2.38,-205
2018,1088.0,132.0,2.42,215.0,-437.0,-0.0,232.0,4.3,833
2019,1142.0,143.0,2.59,252.0,-552.0,-0.0,265.0,4.82,8
