Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,176.0,-4.0,-0.14,11.0,0.0,0.0,-9.0,-0.31,0
2011,302.0,27.0,0.35,51.0,14.0,0.27,39.0,0.53,776
2012,242.0,18.0,0.9,30.0,-16.0,-0.0,24.0,1.2,-33
2013,315.0,6.0,0.37,37.0,11.0,0.3,43.0,2.69,-66
2014,363.0,-24.0,-24.0,10.0,61.0,6.1,36.0,36.0,-499
2015,372.0,34.0,0.34,68.0,36.0,0.53,27.0,0.28,241
2016,382.0,19.0,0.46,56.0,9.0,0.16,45.0,1.15,-44
2017,519.0,60.0,1.56,113.0,134.0,1.19,54.0,1.42,215
2018,612.0,48.0,1.4,106.0,124.0,1.17,75.0,2.21,-20
2019,625.0,39.0,1.09,92.0,142.0,1.54,52.0,1.49,-18
