Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,157.0,-37.0,-0.39,-10.0,-101.0,-0.0,-84.0,-0.89,0
2011,70.0,-133.0,-1.18,-108.0,-26.0,-0.0,-119.0,-1.06,-259
2012,79.0,-170.0,-1.5,-121.0,-151.0,-0.0,-136.0,-1.19,-27
2013,147.0,-160.0,-1.4,-102.0,-108.0,-0.0,-43.0,-0.37,5
2014,198.0,-53.0,-0.42,-2.0,-108.0,-0.0,-150.0,-1.19,66
2015,228.0,-81.0,-0.61,-15.0,-63.0,-0.0,-83.0,-0.62,-52
2016,163.0,-152.0,-1.1,-92.0,-145.0,-0.0,-120.0,-0.86,-87
2017,305.0,-95.0,-0.61,-40.0,-50.0,-0.0,-88.0,-0.56,37
2018,77.0,682.0,3.8,737.0,-1088.0,-0.0,708.0,3.93,817
2019,113.0,-438.0,-2.49,-378.0,-1063.0,-0.0,-350.0,-2.01,-164
