Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1819.0,211.0,1.2,400.0,-788.0,-0.0,424.0,2.45,0
2011,3174.0,793.0,4.64,1244.0,-1292.0,-0.0,788.0,4.64,275
2012,3170.0,753.0,4.41,1106.0,-1788.0,-0.0,886.0,5.21,-5
2013,2842.0,541.0,3.18,831.0,-2171.0,-0.0,839.0,4.96,-28
2014,2928.0,581.0,3.44,853.0,-2406.0,-0.0,715.0,4.26,7
2015,2812.0,365.0,2.23,740.0,802.0,1.08,560.0,3.44,-37
2016,2983.0,702.0,4.48,1025.0,567.0,0.55,735.0,4.71,92
2017,2701.0,925.0,5.88,1334.0,-87.0,-0.0,1044.0,6.65,31
2018,3158.0,800.0,5.08,1600.0,-642.0,-0.0,1163.0,7.41,-13
2019,3390.0,1173.0,7.51,1620.0,1684.0,1.04,1023.0,6.56,46
2020,6662.0,1135.0,7.2,1771.0,1723.0,0.97,1225.0,7.75,-3
