Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1387.0,245.0,1.57,423.0,-193.0,-0.0,190.0,1.22,0
2011,1542.0,220.0,1.39,390.0,-193.0,-0.0,202.0,1.28,-10
2012,1404.0,221.0,1.46,359.0,-73.0,-0.0,228.0,1.51,0
2013,1495.0,175.0,1.23,303.0,-155.0,-0.0,303.0,2.13,-20
2014,1529.0,197.0,1.4,318.0,-159.0,-0.0,175.0,1.24,12
2015,1554.0,240.0,1.73,365.0,-115.0,-0.0,248.0,1.78,21
2016,1660.0,165.0,1.21,347.0,155.0,0.45,289.0,2.11,-31
2017,1798.0,106.0,0.78,363.0,-99.0,-0.0,270.0,1.97,-35
2018,1773.0,281.0,2.03,383.0,-91.0,-0.0,346.0,2.53,165
2019,1885.0,170.0,1.24,368.0,392.0,1.07,332.0,2.46,-39
