Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,99.0,-12.0,-0.32,-7.0,-24.0,-0.0,-11.0,-0.29,0
2012,100.0,-38.0,-1.01,-35.0,-15.0,-0.0,-8.0,-0.21,-216
2013,92.0,-16.0,-0.42,-12.0,-9.0,-0.0,-12.0,-0.31,57
2014,93.0,-9.0,-0.21,-4.0,-17.0,-0.0,-6.0,-0.14,43
2015,95.0,-1.0,-0.02,2.0,-18.0,-0.0,-6.0,-0.13,88
2016,101.0,44.0,0.96,50.0,-67.0,-0.0,48.0,1.04,4544
2017,107.0,-2.0,-0.04,0.0,-64.0,0.0,-5.0,-0.11,-104
2018,102.0,-10.0,-0.22,-9.0,-60.0,-0.0,-6.0,-0.13,-402
2019,79.0,4.0,4.0,5.0,-56.0,-0.0,-4.0,-4.0,140
2020,78.0,3.0,16.72,3.0,-47.0,-0.0,8.0,0.17,-25
