Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,311.0,6.0,0.6,9.0,0.0,0.0,-1.0,-0.1,0
2012,1308.0,8.0,0.54,33.0,211.0,6.39,85.0,5.67,33
2013,4416.0,48.0,1.17,165.0,737.0,4.47,67.0,1.63,499
2014,9696.0,49.0,0.79,238.0,1626.0,6.83,-55.0,-0.9,2
2015,16800.0,52.0,0.61,354.0,2690.0,7.6,62.0,0.72,6
2016,11741.0,-187.0,-1.8,149.0,2891.0,19.4,-302.0,-2.9,-459
2017,13020.0,143.0,1.29,518.0,2980.0,5.75,-356.0,-3.21,176
2018,17281.0,-70.0,-0.58,416.0,2659.0,6.39,20.0,0.17,-148
2019,24015.0,338.0,2.73,338.0,2143.0,6.34,-101.0,-0.82,582
2020,18293.0,-108.0,-0.83,529.0,3060.0,5.78,1.0,0.01,-131
