Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,65357.0,2488.0,3.3,6696.0,14614.0,2.18,4185.0,5.57,0
2010,67390.0,2920.0,4.04,7336.0,14014.0,1.91,3211.0,4.44,17
2011,69865.0,2929.0,4.31,7453.0,16689.0,2.24,1103.0,1.62,0
2012,73301.0,2999.0,4.56,7784.0,16864.0,2.17,3045.0,4.64,2
2013,71279.0,1971.0,3.1,7166.0,11902.0,1.66,7706.0,12.14,-34
2014,72618.0,-1636.0,-2.57,6664.0,10515.0,1.58,2774.0,4.38,-183
2015,73785.0,3363.0,5.36,7743.0,8714.0,1.13,4548.0,7.25,305
2016,69495.0,2737.0,4.75,7267.0,10237.0,1.41,3935.0,6.82,-18
2017,71879.0,2934.0,5.38,6757.0,8944.0,1.32,4421.0,8.1,7
2018,74592.0,2900.0,5.41,6619.0,9719.0,1.47,2489.0,4.67,-1
2019,78112.0,3281.0,6.35,7271.0,8922.0,1.23,4153.0,8.06,13
