Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,739.0,-203.0,-14.5,-183.0,1118.0,0.0,-197.0,-14.07,0
2012,1003.0,-143.0,-7.95,-116.0,1011.0,0.0,-35.0,-1.94,29
2013,1285.0,-33.0,-1.37,-17.0,1008.0,0.0,-183.0,-7.63,76
2014,1462.0,35.0,1.4,20.0,1211.0,60.55,-172.0,-6.88,206
2015,1625.0,345.0,12.78,35.0,1516.0,43.31,-94.0,-3.48,885
2016,1820.0,4.0,0.13,47.0,1331.0,28.32,153.0,4.94,-98
2017,1914.0,32.0,1.03,60.0,1327.0,22.12,87.0,2.81,698
2018,2105.0,-46.0,-1.43,90.0,1231.0,13.68,17.0,0.53,-243
2019,2086.0,-80.0,-80.0,-78.0,1178.0,0.0,95.0,95.0,-73
2020,2169.0,25.0,13.4,76.0,1134.0,14.92,138.0,4.76,131
