Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,104.0,2.0,0.08,12.0,0.0,0.0,5.0,0.21,0
2011,217.0,5.0,0.2,57.0,265.0,4.65,33.0,1.38,148
2012,227.0,5.0,0.21,44.0,252.0,5.73,19.0,0.79,0
2013,235.0,-3.0,-0.12,52.0,289.0,5.56,22.0,0.92,-159
2014,264.0,6.0,0.24,44.0,275.0,6.25,35.0,1.35,300
2015,264.0,11.0,0.44,49.0,273.0,5.57,24.0,0.96,83
2016,272.0,8.0,0.32,45.0,261.0,5.8,38.0,1.46,-27
2017,262.0,23.0,0.89,40.0,257.0,6.43,26.0,1.0,187
2018,196.0,-3.0,-0.12,35.0,252.0,7.2,26.0,1.0,-113
2019,252.0,-26.0,-0.99,7.0,227.0,32.43,34.0,1.31,-769
