Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4648.0,610.0,10.9,636.0,610.0,0.96,916.0,16.36,0
2011,4639.0,-80.0,-1.47,-185.0,378.0,0.0,716.0,13.26,-113
2012,4866.0,826.0,15.9,1000.0,329.0,0.33,692.0,13.31,1132
2013,5604.0,1263.0,25.78,1642.0,-320.0,-0.0,1097.0,22.39,52
2014,5639.0,1197.0,26.6,1434.0,242.0,0.17,1053.0,23.4,-5
2015,5639.0,976.0,22.7,1161.0,364.0,0.31,1107.0,25.74,-18
2016,5755.0,994.0,24.25,1147.0,179.0,0.16,1382.0,33.71,1
2017,6574.0,468.0,11.42,451.0,36.0,0.08,1160.0,28.29,-52
2018,7344.0,102.0,2.54,-198.0,28.0,0.0,609.0,15.23,-78
2019,7559.0,240.0,5.99,-10.0,160.0,0.0,873.0,21.83,135
