Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,21398.0,1579.0,1.86,2981.0,-373.0,-0.0,-694.0,-0.82,0
2010,25092.0,2210.0,2.6,3701.0,489.0,0.13,-649.0,-0.77,39
2011,30714.0,3371.0,3.98,5170.0,5.0,0.0,884.0,1.04,52
2012,31188.0,3766.0,4.45,5754.0,1165.0,0.2,-572.0,-0.68,11
2013,32929.0,2828.0,3.34,4847.0,6015.0,1.24,-2845.0,-3.36,-24
2014,36966.0,3785.0,4.47,6117.0,6676.0,1.09,-34.0,-0.04,33
2015,26888.0,1122.0,1.33,3373.0,8313.0,2.46,-685.0,-0.81,-70
2016,27354.0,2165.0,2.55,4072.0,4843.0,1.19,3963.0,4.68,92
2017,29424.0,490.0,0.59,2754.0,4012.0,1.46,2002.0,2.38,-77
2018,35099.0,2314.0,2.84,4582.0,4192.0,0.91,2490.0,3.09,372
2019,35147.0,2091.0,2.67,4296.0,4163.0,0.97,2458.0,3.16,-9
