Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,51.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0
2011,150.0,2.0,0.14,6.0,19.0,3.17,-37.0,-2.64,0
2012,251.0,2.0,0.12,11.0,-27.0,-0.0,-21.0,-1.24,0
2013,281.0,4.0,0.23,16.0,-2.0,-0.0,-3.0,-0.17,99
2014,337.0,-7.0,-0.39,2.0,57.0,28.5,-5.0,-0.28,-274
2015,348.0,0.0,0.0,21.0,45.0,2.14,10.0,0.45,100
2016,345.0,5.0,0.23,27.0,26.0,0.96,23.0,1.05,49900
2017,364.0,25.0,1.13,51.0,-13.0,-0.0,36.0,1.64,399
2018,409.0,13.0,0.56,36.0,-13.0,-0.0,9.0,0.39,-48
2019,392.0,9.0,0.4,30.0,-29.0,-0.0,21.0,0.91,-30
2020,490.0,16.0,0.69,41.0,-27.0,-0.0,17.0,0.74,77
