Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1966.0,64.0,0.35,151.0,-319.0,-0.0,325.0,1.82,0
2011,2365.0,130.0,0.74,223.0,-477.0,-0.0,117.0,0.66,103
2012,2314.0,104.0,0.59,200.0,-478.0,-0.0,158.0,0.9,-20
2013,2097.0,-227.0,-1.43,-177.0,-333.0,-0.0,71.0,0.45,-318
2014,2006.0,72.0,0.45,173.0,-469.0,-0.0,159.0,0.98,131
2015,2004.0,8.0,0.04,199.0,-533.0,-0.0,133.0,0.8,-88
2016,2016.0,118.0,0.71,182.0,-519.0,-0.0,129.0,0.78,1373
2017,2219.0,204.0,1.24,262.0,-547.0,-0.0,256.0,1.55,72
2018,2565.0,207.0,1.23,283.0,-641.0,-0.0,306.0,1.82,1
2019,2787.0,256.0,1.51,329.0,-604.0,-0.0,270.0,1.61,23
