Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,345.0,40.0,0.29,66.0,0.0,0.0,41.0,0.31,0
2011,748.0,122.0,0.27,163.0,-273.0,-0.0,128.0,0.3,204
2012,714.0,67.0,0.48,135.0,-349.0,-0.0,68.0,0.51,-45
2013,692.0,72.0,0.51,133.0,-384.0,-0.0,55.0,0.41,7
2014,960.0,8.0,0.47,155.0,373.0,2.41,69.0,4.06,-88
2015,1079.0,78.0,0.55,233.0,305.0,1.31,49.0,0.36,873
2016,1174.0,95.0,0.62,259.0,178.0,0.69,143.0,0.97,21
2017,1341.0,83.0,0.75,319.0,49.0,0.15,200.0,1.82,-12
2018,1549.0,239.0,1.68,411.0,456.0,1.11,204.0,1.45,187
2019,1589.0,252.0,1.83,503.0,585.0,1.16,271.0,1.99,5
2020,1610.0,281.0,2.04,536.0,743.0,1.39,296.0,2.18,11
