Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,36149.0,3609.0,1.95,7178.0,9284.0,1.29,3566.0,1.92,0
2010,38063.0,4313.0,2.25,8309.0,9758.0,1.17,4468.0,2.33,19
2011,40893.0,5258.0,2.81,9642.0,10792.0,1.12,3435.0,1.83,21
2012,42278.0,6173.0,3.43,10989.0,10924.0,0.99,4182.0,2.33,17
2013,45041.0,6636.0,3.7,11359.0,10357.0,0.91,6656.0,3.71,7
2014,48813.0,8004.0,4.59,13657.0,11374.0,0.83,6469.0,3.72,20
2015,52465.0,8852.0,5.23,15525.0,13067.0,0.84,7120.0,4.2,10
2016,55632.0,9790.0,6.01,16729.0,15560.0,0.93,8363.0,5.13,10
2017,55137.0,9366.0,5.98,16635.0,21274.0,1.28,8720.0,5.56,-4
2018,59434.0,13066.0,8.68,18416.0,16724.0,0.91,9830.0,6.52,39
2019,69570.0,11584.0,6.93,19185.0,41568.0,2.17,1730.0,1.04,-11
2020,75125.0,10945.0,6.44,19024.0,41242.0,2.17,1099.0,0.6,-5
